"Cloudlet ID","Status","Data center ID","VM ID","Time","Start Time","Finish Time","Waiting","Completion","Cost","CPU Utilization","RAM Utilization"
"580","SUCCESS","11","11","356.95","31960.39","32317.34","31960.29","32317.24","1070.84","01.51","01"
"594","SUCCESS","07","07","358.14","31962.85","32320.99","31962.75","32320.89","1074.43","02.42","01"
"553","SUCCESS","10","10","394.99","31948.77","32343.77","31948.67","32343.67","1184.98","04.34","01"
"539","SUCCESS","06","06","970.26","31398.44","32368.69","31398.34","32368.59","2910.77","02.69","01"
"517","SUCCESS","09","09","340.32","32042.81","32383.13","32042.71","32383.03","1020.96","00.81","01"
"573","SUCCESS","03","03","206.6","32219.93","32426.53","32219.83","32426.43","619.81","02.49","01"
"598","SUCCESS","08","08","407.08","32040.99","32448.06","32040.89","32447.96","1221.23","02.24","01"
"572","SUCCESS","04","04","706.29","31761.44","32467.73","31761.34","32467.63","2118.87","02.66","01"
"581","SUCCESS","03","03","253.63","32426.53","32680.16","32426.43","32680.06","760.89","02.23","01"
"541","SUCCESS","05","05","518.01","32198.31","32716.33","32198.22","32716.23","1554.04","01.08","01"
"588","SUCCESS","11","11","537.88","32317.34","32855.22","32317.24","32855.12","1613.64","01.54","01"
"548","SUCCESS","05","05","150.89","32716.33","32867.22","32716.23","32867.12","452.67","00.35","01"
"561","SUCCESS","10","10","648.9","32343.77","32992.67","32343.67","32992.57","1946.7","02.28","01"
"565","SUCCESS","02","02","743.54","32249.4","32992.94","32249.3","32992.84","2230.61","07.18","01"
"520","SUCCESS","09","09","643.89","32383.13","33027.01","32383.03","33026.91","1931.66","02.98","01"
"595","SUCCESS","07","07","708.8","32320.99","33029.8","32320.89","33029.7","2126.41","01.48","01"
"584","SUCCESS","03","03","387.49","32680.16","33067.66","32680.06","33067.56","1162.48","01.29","01"
"614","SUCCESS","03","03","124.08","33067.66","33191.73","33067.56","33191.63","372.23","00.42","01"
"569","SUCCESS","06","06","850.55","32368.69","33219.24","32368.59","33219.14","2551.66","04.44","01"
"620","SUCCESS","07","07","277.14","33029.8","33306.93","33029.7","33306.83","831.41","01.59","01"
"603","SUCCESS","08","08","861.2","32448.06","33309.26","32447.96","33309.16","2583.6","08.85","01"
"615","SUCCESS","03","03","141.76","33191.73","33333.49","33191.63","33333.39","425.28","01.17","01"
"583","SUCCESS","10","10","403.46","32992.67","33396.13","32992.57","33396.03","1210.37","00.99","01"
"582","SUCCESS","04","04","986.33","32467.73","33454.06","32467.63","33453.96","2958.98","01.94","01"
"586","SUCCESS","02","02","462.86","32992.94","33455.79","32992.84","33455.69","1388.57","01","01"
"616","SUCCESS","03","03","164.51","33333.49","33498","33333.39","33497.9","493.54","00.39","01"
"551","SUCCESS","05","05","636.36","32867.22","33503.57","32867.12","33503.47","1909.07","03.42","01"
"601","SUCCESS","11","11","670.23","32855.22","33525.45","32855.12","33525.35","2010.69","10.75","01"
"570","SUCCESS","06","06","315.2","33219.24","33534.44","33219.14","33534.35","945.6","01.22","01"
"547","SUCCESS","09","09","541.43","33027.01","33568.45","33026.91","33568.35","1624.3","01.17","01"
"604","SUCCESS","08","08","394.66","33309.26","33703.92","33309.16","33703.82","1183.98","06.72","01"
"665","SUCCESS","07","07","443.73","33306.93","33750.66","33306.83","33750.56","1331.19","01.2","01"
"600","SUCCESS","10","10","396.76","33396.13","33792.88","33396.03","33792.78","1190.27","01.6","01"
"575","SUCCESS","06","06","294.85","33534.44","33829.29","33534.35","33829.19","884.55","09.14","01"
"560","SUCCESS","09","09","265.34","33568.45","33833.79","33568.35","33833.69","796.01","03.71","01"
"590","SUCCESS","04","04","468.01","33454.06","33922.07","33453.96","33921.97","1404.04","01.36","01"
"555","SUCCESS","05","05","427.06","33503.57","33930.64","33503.47","33930.54","1281.19","04.65","01"
"557","SUCCESS","05","05","171.72","33930.64","34102.35","33930.54","34102.25","515.15","00.4","01"
"602","SUCCESS","11","11","582.46","33525.45","34107.91","33525.35","34107.81","1747.38","02.49","01"
"619","SUCCESS","03","03","678.59","33498","34176.6","33497.9","34176.5","2035.78","02.26","01"
"593","SUCCESS","02","02","744.48","33455.79","34200.27","33455.69","34200.17","2233.45","10.68","01"
"673","SUCCESS","07","07","507.95","33750.66","34258.61","33750.56","34258.51","1523.84","11.8","01"
"607","SUCCESS","08","08","723.14","33703.92","34427.06","33703.82","34426.96","2169.42","14.33","01"
"564","SUCCESS","09","09","615.74","33833.79","34449.53","33833.69","34449.43","1847.23","03.88","01"
"579","SUCCESS","06","06","620.26","33829.29","34449.56","33829.19","34449.46","1860.79","01.66","01"
"623","SUCCESS","04","04","564.53","33922.07","34486.61","33921.97","34486.51","1693.6","02.68","01"
"645","SUCCESS","03","03","331.76","34176.6","34508.36","34176.5","34508.26","995.29","00.74","01"
"617","SUCCESS","06","06","336.64","34449.56","34786.19","34449.46","34786.09","1009.91","01.33","01"
"606","SUCCESS","10","10","1002.89","33792.88","34795.78","33792.78","34795.68","3008.68","19.72","01"
"571","SUCCESS","09","09","360.8","34449.53","34810.33","34449.43","34810.23","1082.4","01.13","01"
"630","SUCCESS","11","11","766.7","34107.91","34874.61","34107.81","34874.51","2300.11","06.9","01"
"686","SUCCESS","07","07","769.31","34258.61","35027.92","34258.51","35027.82","2307.94","02.69","01"
"628","SUCCESS","04","04","646.27","34486.61","35132.88","34486.51","35132.78","1938.82","11.57","01"
"566","SUCCESS","05","05","1045.76","34102.35","35148.11","34102.25","35148.01","3137.27","03.8","01"
"622","SUCCESS","08","08","768.56","34427.06","35195.62","34426.96","35195.52","2305.67","02.25","01"
"596","SUCCESS","02","02","1095.2","34200.27","35295.48","34200.17","35295.38","3285.61","02.97","01"
"636","SUCCESS","11","11","510.05","34874.61","35384.66","34874.51","35384.56","1530.14","07.92","01"
"652","SUCCESS","03","03","960.11","34508.36","35468.47","34508.26","35468.37","2880.33","03.86","01"
"589","SUCCESS","05","05","395.37","35148.11","35543.48","35148.01","35543.38","1186.11","01.42","01"
"633","SUCCESS","08","08","368.63","35195.62","35564.25","35195.52","35564.15","1105.88","05.5","01"
"657","SUCCESS","06","06","800.01","34786.19","35586.2","34786.09","35586.1","2400.03","02.24","01"
"655","SUCCESS","11","11","203.8","35384.66","35588.46","35384.56","35588.36","611.41","00.67","01"
"609","SUCCESS","10","10","852.24","34795.78","35648.02","34795.68","35647.92","2556.72","03.1","01"
"577","SUCCESS","09","09","868.69","34810.33","35679.01","34810.23","35678.92","2606.06","05.67","01"
"704","SUCCESS","07","07","828.7","35027.92","35856.62","35027.82","35856.52","2486.1","02.17","01"
"592","SUCCESS","05","05","359.39","35543.48","35902.87","35543.38","35902.77","1078.18","02.55","01"
"599","SUCCESS","02","02","626.27","35295.48","35921.75","35295.38","35921.65","1878.8","01.84","01"
"654","SUCCESS","03","03","637.26","35468.47","36105.73","35468.37","36105.63","1911.78","04.16","01"
"667","SUCCESS","11","11","541.16","35588.46","36129.63","35588.36","36129.53","1623.49","01.18","01"
"635","SUCCESS","08","08","581.31","35564.25","36145.56","35564.15","36145.46","1743.93","01.23","01"
"634","SUCCESS","04","04","1045.93","35132.88","36178.81","35132.78","36178.71","3137.79","20.96","01"
"578","SUCCESS","09","09","598.66","35679.01","36277.68","35678.92","36277.58","1795.98","02.98","01"
"659","SUCCESS","06","06","786.84","35586.2","36373.05","35586.1","36372.95","2360.53","07.14","01"
"621","SUCCESS","02","02","457.04","35921.75","36378.79","35921.65","36378.69","1371.13","00.99","01"
"709","SUCCESS","07","07","594.97","35856.62","36451.59","35856.52","36451.49","1784.9","04.23","01"
"638","SUCCESS","08","08","337.4","36145.56","36482.96","36145.46","36482.86","1012.2","24.44","01"
"597","SUCCESS","05","05","607.98","35902.87","36510.86","35902.77","36510.76","1823.95","09.51","01"
"611","SUCCESS","10","10","983.77","35648.02","36631.79","35647.92","36631.69","2951.3","04.69","01"
"658","SUCCESS","03","03","545.74","36105.73","36651.47","36105.63","36651.37","1637.21","02.01","01"
"670","SUCCESS","06","06","421.65","36373.05","36794.7","36372.95","36794.6","1264.96","02.61","01"
"605","SUCCESS","09","09","534.92","36277.68","36812.6","36277.58","36812.5","1604.77","01.29","01"
"641","SUCCESS","04","04","685.16","36178.81","36863.97","36178.71","36863.87","2055.49","01.83","01"
"672","SUCCESS","11","11","786.86","36129.63","36916.48","36129.53","36916.38","2360.57","01.55","01"
"613","SUCCESS","09","09","110.55","36812.6","36923.15","36812.5","36923.05","331.65","00.25","01"
"626","SUCCESS","02","02","637.64","36378.79","37016.42","36378.69","37016.32","1912.91","01.29","01"
"642","SUCCESS","08","08","695","36482.96","37177.96","36482.86","37177.86","2084.99","03.82","01"
"608","SUCCESS","05","05","823.68","36510.86","37334.54","36510.76","37334.44","2471.04","03.44","01"
"715","SUCCESS","07","07","905.88","36451.59","37357.47","36451.49","37357.37","2717.64","02.3","01"
"612","SUCCESS","10","10","756.4","36631.79","37388.19","36631.69","37388.09","2269.2","01.57","01"
"649","SUCCESS","08","08","211.6","37177.96","37389.55","37177.86","37389.45","634.79","12.03","01"
"650","SUCCESS","08","08","119.56","37389.55","37509.12","37389.45","37509.02","358.69","00.85","01"
"669","SUCCESS","03","03","869.29","36651.47","37520.76","36651.37","37520.66","2607.87","07.5","01"
"637","SUCCESS","02","02","520.52","37016.42","37536.95","37016.32","37536.85","1561.56","09.58","01"
"618","SUCCESS","10","10","163.97","37388.19","37552.15","37388.09","37552.05","491.9","00.72","01"
"676","SUCCESS","11","11","647.08","36916.48","37563.56","36916.38","37563.46","1941.24","05.69","01"
"644","SUCCESS","04","04","747.24","36863.97","37611.21","36863.87","37611.11","2241.73","01.56","01"
"717","SUCCESS","07","07","310.7","37357.47","37668.17","37357.37","37668.07","932.1","00.64","01"
"671","SUCCESS","06","06","907.34","36794.7","37702.04","36794.6","37701.94","2722.01","02.99","01"
"625","SUCCESS","09","09","834.04","36923.15","37757.19","36923.05","37757.09","2502.12","03.14","01"
"677","SUCCESS","03","03","374.93","37520.76","37895.69","37520.66","37895.59","1124.8","01.17","01"
"643","SUCCESS","02","02","440.85","37536.95","37977.79","37536.85","37977.69","1322.55","01.04","01"
"653","SUCCESS","08","08","514.25","37509.12","38023.37","37509.02","38023.27","1542.76","01.22","01"
"610","SUCCESS","05","05","711.48","37334.54","38046.02","37334.44","38045.92","2134.44","01.9","01"
"725","SUCCESS","07","07","476.49","37668.17","38144.66","37668.07","38144.56","1429.46","08.54","01"
"662","SUCCESS","04","04","542.42","37611.21","38153.63","37611.11","38153.53","1627.25","05.29","01"
"624","SUCCESS","10","10","691.06","37552.15","38243.21","37552.05","38243.11","2073.17","22.63","01"
"629","SUCCESS","09","09","547.59","37757.19","38304.78","37757.09","38304.68","1642.78","01.13","01"
"682","SUCCESS","11","11","787.19","37563.56","38350.75","37563.46","38350.65","2361.57","01.81","01"
"632","SUCCESS","09","09","85","38304.78","38389.79","38304.68","38389.69","255.01","00.18","01"
"687","SUCCESS","08","08","458.57","38023.37","38481.94","38023.27","38481.84","1375.71","02.12","01"
"690","SUCCESS","03","03","647.99","37895.69","38543.68","37895.59","38543.58","1943.97","01.68","01"
"688","SUCCESS","06","06","852.19","37702.04","38554.23","37701.94","38554.13","2556.58","06.03","01"
"735","SUCCESS","07","07","524.22","38144.66","38668.88","38144.56","38668.78","1572.65","02.98","01"
"639","SUCCESS","09","09","352.74","38389.79","38742.52","38389.69","38742.42","1058.22","01.73","01"
"680","SUCCESS","04","04","693.43","38153.63","38847.06","38153.53","38846.96","2080.3","24.6","01"
"631","SUCCESS","10","10","702.51","38243.21","38945.72","38243.11","38945.62","2107.54","02.55","01"
"719","SUCCESS","06","06","430.46","38554.23","38984.69","38554.13","38984.59","1291.38","03.08","01"
"627","SUCCESS","05","05","939.82","38046.02","38985.83","38045.92","38985.73","2819.45","08.91","01"
"696","SUCCESS","08","08","550.79","38481.94","39032.73","38481.84","39032.63","1652.37","01.36","01"
"647","SUCCESS","02","02","1093.57","37977.79","39071.36","37977.69","39071.26","3280.71","07.42","01"
"724","SUCCESS","11","11","725.08","38350.75","39075.83","38350.65","39075.73","2175.25","06.4","01"
"640","SUCCESS","09","09","349.91","38742.52","39092.43","38742.42","39092.33","1049.73","04.29","01"
"661","SUCCESS","10","10","207.92","38945.72","39153.64","38945.62","39153.54","623.77","00.53","01"
"753","SUCCESS","07","07","571.17","38668.88","39240.05","38668.78","39239.95","1713.52","11.34","01"
"729","SUCCESS","11","11","197.36","39075.83","39273.19","39075.73","39273.09","592.07","02.08","01"
"697","SUCCESS","03","03","847.6","38543.68","39391.28","38543.58","39391.18","2542.8","06.36","01"
"646","SUCCESS","05","05","447.85","38985.83","39433.69","38985.73","39433.59","1343.55","07.23","01"
"722","SUCCESS","08","08","427.32","39032.73","39460.05","39032.63","39459.95","1281.97","02.29","01"
"683","SUCCESS","04","04","614.06","38847.06","39461.12","38846.96","39461.02","1842.18","01.42","01"
"721","SUCCESS","06","06","579.95","38984.69","39564.64","38984.59","39564.54","1739.85","04.5","01"
"756","SUCCESS","07","07","501.21","39240.05","39741.26","39239.95","39741.16","1503.64","01.95","01"
"744","SUCCESS","11","11","473.08","39273.19","39746.27","39273.09","39746.17","1419.25","03.18","01"
"664","SUCCESS","10","10","665.37","39153.64","39819.02","39153.54","39818.92","1996.12","03.52","01"
"705","SUCCESS","03","03","468.68","39391.28","39859.96","39391.18","39859.86","1406.03","00.97","01"
"660","SUCCESS","09","09","802.82","39092.43","39895.25","39092.33","39895.15","2408.45","01.68","01"
"651","SUCCESS","02","02","873.63","39071.36","39945","39071.26","39944.9","2620.9","02.95","01"
"732","SUCCESS","08","08","493.35","39460.05","39953.4","39459.95","39953.3","1480.04","06.15","01"
"695","SUCCESS","04","04","594.19","39461.12","40055.32","39461.02","40055.22","1782.58","01.77","01"
"656","SUCCESS","02","02","224","39945","40169","39944.9","40168.9","672.01","00.46","01"
"730","SUCCESS","06","06","639.39","39564.64","40204.03","39564.54","40203.93","1918.17","01.27","01"
"755","SUCCESS","11","11","460.88","39746.27","40207.15","39746.17","40207.05","1382.63","05.44","01"
"706","SUCCESS","03","03","348.57","39859.96","40208.53","39859.86","40208.43","1045.72","01.05","01"
"663","SUCCESS","02","02","197.99","40169","40366.99","40168.9","40366.89","593.97","02.37","01"
"698","SUCCESS","04","04","360.01","40055.32","40415.33","40055.22","40415.23","1080.03","16.23","01"
"648","SUCCESS","05","05","991.45","39433.69","40425.13","39433.59","40425.03","2974.34","03","01"
"668","SUCCESS","09","09","540.91","39895.25","40436.17","39895.15","40436.07","1622.74","01.19","01"
"740","SUCCESS","08","08","634.01","39953.4","40587.41","39953.3","40587.31","1902.03","04.13","01"
"764","SUCCESS","07","07","852.81","39741.26","40594.07","39741.16","40593.97","2558.43","01.76","01"
"674","SUCCESS","10","10","814.28","39819.02","40633.3","39818.92","40633.2","2442.84","03.04","01"
"675","SUCCESS","09","09","255.13","40436.17","40691.29","40436.07","40691.19","765.38","01.59","01"
"731","SUCCESS","03","03","573.01","40208.53","40781.54","40208.43","40781.44","1719.04","01.36","01"
"771","SUCCESS","11","11","661.86","40207.15","40869.01","40207.05","40868.91","1985.59","04.01","01"
"707","SUCCESS","04","04","483.13","40415.33","40898.45","40415.23","40898.35","1449.38","03.61","01"
"741","SUCCESS","06","06","773.52","40204.03","40977.55","40203.93","40977.45","2320.56","04.06","01"
"743","SUCCESS","08","08","392.96","40587.41","40980.37","40587.31","40980.27","1178.88","01.38","01"
"679","SUCCESS","05","05","704.08","40425.13","41129.21","40425.03","41129.11","2112.23","03.74","01"
"678","SUCCESS","09","09","513.17","40691.29","41204.46","40691.19","41204.36","1539.5","01.08","01"
"783","SUCCESS","07","07","622.05","40594.07","41216.12","40593.97","41216.02","1866.14","23.44","01"
"666","SUCCESS","02","02","860.72","40366.99","41227.71","40366.89","41227.61","2582.16","09.38","01"
"693","SUCCESS","10","10","625.6","40633.3","41258.89","40633.2","41258.79","1876.79","02.03","01"
"708","SUCCESS","04","04","488.87","40898.45","41387.32","40898.35","41387.22","1466.61","03.21","01"
"736","SUCCESS","03","03","667.34","40781.54","41448.88","40781.44","41448.78","2002.01","01.52","01"
"711","SUCCESS","10","10","239.62","41258.89","41498.51","41258.79","41498.41","718.85","01.35","01"
"684","SUCCESS","05","05","371.72","41129.21","41500.93","41129.11","41500.83","1115.17","00.89","01"
"757","SUCCESS","06","06","596.52","40977.55","41574.07","40977.45","41573.97","1789.55","02.21","01"
"692","SUCCESS","02","02","363.83","41227.71","41591.54","41227.61","41591.44","1091.49","02.08","01"
"796","SUCCESS","07","07","394.42","41216.12","41610.54","41216.02","41610.44","1183.25","00.81","01"
"774","SUCCESS","11","11","791.59","40869.01","41660.6","40868.91","41660.5","2374.76","02.38","01"
"747","SUCCESS","08","08","708.75","40980.37","41689.12","40980.27","41689.02","2126.24","01.47","01"
"681","SUCCESS","09","09","535.74","41204.46","41740.2","41204.36","41740.1","1607.23","37","01"
"726","SUCCESS","04","04","432.16","41387.32","41819.48","41387.22","41819.38","1296.47","02.79","01"
"694","SUCCESS","05","05","345.46","41500.93","41846.39","41500.83","41846.29","1036.37","26.23","01"
"785","SUCCESS","06","06","394.05","41574.07","41968.12","41573.97","41968.02","1182.14","07.24","01"
"749","SUCCESS","08","08","320.92","41689.12","42010.03","41689.02","42009.93","962.75","01.78","01"
"739","SUCCESS","03","03","581.88","41448.88","42030.76","41448.78","42030.66","1745.65","04.15","01"
"720","SUCCESS","10","10","582.71","41498.51","42081.22","41498.41","42081.12","1748.14","01.18","01"
"799","SUCCESS","07","07","590.63","41610.54","42201.17","41610.44","42201.07","1771.9","04.01","01"
"703","SUCCESS","05","05","433.12","41846.39","42279.51","41846.29","42279.41","1299.35","01.38","01"
"699","SUCCESS","02","02","714.64","41591.54","42306.18","41591.44","42306.08","2143.91","02.04","01"
"685","SUCCESS","09","09","584.08","41740.2","42324.28","41740.1","42324.18","1752.24","01.93","01"
"776","SUCCESS","11","11","704.07","41660.6","42364.67","41660.5","42364.57","2112.2","03.42","01"
"751","SUCCESS","08","08","557.2","42010.03","42567.23","42009.93","42567.13","1671.6","08.65","01"
"728","SUCCESS","04","04","770","41819.48","42589.48","41819.38","42589.38","2310","01.62","01"
"759","SUCCESS","08","08","114.79","42567.23","42682.03","42567.13","42681.93","344.38","00.36","01"
"723","SUCCESS","10","10","745.98","42081.22","42827.2","42081.12","42827.1","2237.93","02.54","01"
"745","SUCCESS","03","03","802.6","42030.76","42833.36","42030.66","42833.26","2407.8","52.2","01"
"689","SUCCESS","09","09","586.78","42324.28","42911.06","42324.18","42910.96","1760.33","01.32","01"
"716","SUCCESS","05","05","665.24","42279.51","42944.75","42279.41","42944.65","1995.72","01.76","01"
"738","SUCCESS","04","04","610.16","42589.48","43199.64","42589.38","43199.54","1830.48","01.21","01"
"778","SUCCESS","11","11","843.91","42364.67","43208.58","42364.57","43208.48","2531.73","06.51","01"
"765","SUCCESS","03","03","432","42833.36","43265.36","42833.26","43265.26","1295.99","06.89","01"
"700","SUCCESS","02","02","972.21","42306.18","43278.39","42306.08","43278.29","2916.64","16.84","01"
"761","SUCCESS","08","08","692.18","42682.03","43374.21","42681.93","43374.11","2076.55","05.07","01"
"718","SUCCESS","05","05","450.21","42944.75","43394.95","42944.65","43394.85","1350.62","03.42","01"
"742","SUCCESS","04","04","241.62","43199.64","43441.26","43199.54","43441.16","724.86","00.62","01"
"733","SUCCESS","10","10","669.95","42827.2","43497.15","42827.1","43497.05","2009.86","11.72","01"
"795","SUCCESS","11","11","433.55","43208.58","43642.13","43208.48","43642.03","1300.66","02.53","01"
"781","SUCCESS","03","03","378.6","43265.36","43643.96","43265.26","43643.86","1135.81","00.87","01"
"691","SUCCESS","09","09","775.39","42911.06","43686.45","42910.96","43686.35","2326.16","02.31","01"
"748","SUCCESS","05","05","419.47","43394.95","43814.42","43394.85","43814.32","1258.4","03.31","01"
"701","SUCCESS","02","02","847.85","43278.39","44126.23","43278.29","44126.13","2543.54","09.24","01"
"779","SUCCESS","04","04","718.39","43441.26","44159.65","43441.16","44159.55","2155.16","05.49","01"
"750","SUCCESS","10","10","711.73","43497.15","44208.89","43497.05","44208.79","2135.2","08.52","01"
"792","SUCCESS","03","03","574.81","43643.96","44218.77","43643.86","44218.67","1724.43","02.06","01"
"762","SUCCESS","08","08","879.22","43374.21","44253.43","43374.11","44253.33","2637.67","18.91","01"
"758","SUCCESS","05","05","444.62","43814.42","44259.04","43814.32","44258.94","1333.86","01.12","01"
"702","SUCCESS","09","09","652.23","43686.45","44338.68","43686.35","44338.58","1956.7","01.93","01"
"710","SUCCESS","02","02","322.37","44126.23","44448.6","44126.13","44448.5","967.1","00.85","01"
"712","SUCCESS","09","09","133.56","44338.68","44472.24","44338.58","44472.14","400.67","00.56","01"
"782","SUCCESS","04","04","457.24","44159.65","44616.88","44159.55","44616.78","1371.71","01.27","01"
"797","SUCCESS","03","03","429.65","44218.77","44648.43","44218.67","44648.33","1288.96","11.13","01"
"752","SUCCESS","10","10","571.2","44208.89","44780.08","44208.79","44779.99","1713.6","04.3","01"
"773","SUCCESS","08","08","534.09","44253.43","44787.53","44253.33","44787.43","1602.28","02.08","01"
"734","SUCCESS","09","09","532.48","44472.24","45004.72","44472.14","45004.62","1597.45","01.83","01"
"786","SUCCESS","04","04","424.84","44616.88","45041.72","44616.78","45041.62","1274.51","01.97","01"
"777","SUCCESS","08","08","488.27","44787.53","45275.8","44787.43","45275.7","1464.82","03.46","01"
"763","SUCCESS","05","05","1019.89","44259.04","45278.93","44258.94","45278.83","3059.67","04.14","01"
"713","SUCCESS","02","02","877.43","44448.6","45326.03","44448.5","45325.93","2632.29","05.41","01"
"746","SUCCESS","09","09","646.94","45004.72","45651.66","45004.62","45651.56","1940.83","08.46","01"
"754","SUCCESS","10","10","950.9","44780.08","45730.99","44779.99","45730.89","2852.71","01.92","01"
"714","SUCCESS","02","02","414.24","45326.03","45740.27","45325.93","45740.17","1242.71","02.46","01"
"790","SUCCESS","04","04","776.58","45041.72","45818.3","45041.62","45818.2","2329.73","09.57","01"
"789","SUCCESS","08","08","725.27","45275.8","46001.08","45275.7","46000.98","2175.82","28.53","01"
"793","SUCCESS","10","10","419.15","45730.99","46150.14","45730.89","46150.04","1257.46","02.83","01"
"760","SUCCESS","09","09","608.49","45651.66","46260.15","45651.56","46260.05","1825.46","02.25","01"
"766","SUCCESS","05","05","1058.85","45278.93","46337.78","45278.83","46337.68","3176.55","03.2","01"
"727","SUCCESS","02","02","747.96","45740.27","46488.23","45740.17","46488.13","2243.89","04.13","01"
"767","SUCCESS","09","09","315.04","46260.15","46575.19","46260.05","46575.09","945.13","00.8","01"
"794","SUCCESS","10","10","738.13","46150.14","46888.28","46150.04","46888.18","2214.4","04.41","01"
"769","SUCCESS","09","09","384.23","46575.19","46959.42","46575.09","46959.32","1152.69","15.75","01"
"737","SUCCESS","02","02","706.11","46488.23","47194.34","46488.13","47194.24","2118.32","08.77","01"
"770","SUCCESS","05","05","859","46337.78","47196.78","46337.68","47196.68","2576.99","06.92","01"
"798","SUCCESS","09","09","569.96","46959.42","47529.38","46959.32","47529.28","1709.87","02.9","01"
"768","SUCCESS","02","02","908.48","47194.34","48102.82","47194.24","48102.72","2725.45","02.36","01"
"775","SUCCESS","05","05","906.27","47196.78","48103.05","47196.68","48102.95","2718.81","02.13","01"
"780","SUCCESS","05","05","116.8","48103.05","48219.85","48102.95","48219.75","350.41","00.57","01"
"772","SUCCESS","02","02","554.66","48102.82","48657.48","48102.72","48657.38","1663.97","02.54","01"
"791","SUCCESS","05","05","583.74","48219.85","48803.59","48219.75","48803.49","1751.23","02.79","01"
"784","SUCCESS","02","02","229.03","48657.48","48886.51","48657.38","48886.41","687.1","00.58","01"
"787","SUCCESS","02","02","543.73","48886.51","49430.24","48886.41","49430.14","1631.18","05.95","01"
"788","SUCCESS","02","02","650.63","49430.24","50080.87","49430.14","50080.77","1951.89","04","01"
"Makespan using QLearning:","51766.59529522042"
"Total Completion Time:","1.852704750999998E7"
"Avg Completion Time:","23158.809387499976"
"Total Cost:","1372741.0199999984"
"Avg Cost:","1715.926274999998"
"Avg Waiting Time:","22586.833949999982"
"Successful Rate:","1.0"
